,TIME,LINE,HA,HOME,AWAY,LABEL,ID,MATCH_TIME,TITLE,MATCH_RESULT,DELTA,HOME_LAG,AWAY_LAG,HOME_CHANGE,AWAY_CHANGE,HOME_SCORE,AWAY_SCORE,FIRST_LINE,LAST_LINE,O_LINE,O_FIRST_LINE,O_LINE_LEAD,HOME_TREND,AWAY_TREND,A_PAT_FOUND,H_PAT_FOUND,PAT_FOUND,HANDI_LABEL
4642,2017-09-19 17:10:00,(+1/+1.5),"(1.83, 2.01)",1.83,2.01,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 09:20:00.000000000,1.9,1.94,-,+,0,3,(+1/+1.5),(+1),4,4,4.0,0----+------,0++++-++++++,N,N,N,A
4643,2017-09-19 17:21:00,(+1/+1.5),"(1.78, 2.07)",1.78,2.07,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 09:09:00.000000000,1.83,2.01,-,+,0,3,(+1/+1.5),(+1),4,4,4.0,0----+------,0++++-++++++,N,N,N,A
4644,2017-09-20 01:08:00,(+1/+1.5),"(1.8, 2.05)",1.8,2.05,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 01:22:00.000000000,1.78,2.07,+,-,0,3,(+1/+1.5),(+1),4,4,4.0,0----+------,0++++-++++++,N,N,N,A
4645,2017-09-20 01:26:00,(+1/+1.5),"(1.76, 2.11)",1.76,2.11,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 01:04:00.000000000,1.8,2.05,-,+,0,3,(+1/+1.5),(+1),4,4,4.0,0----+------,0++++-++++++,N,N,N,A
4646,2017-09-20 01:30:00,(+1),"(2.03, 1.81)",2.03,1.81,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 01:00:00.000000000,1.76,2.11,-,+,0,3,(+1/+1.5),(+1),5,4,4.0,0----+------,0++++-++++++,N,N,N,A
4647,2017-09-20 01:40:00,(+1),"(2.0, 1.84)",2.0,1.84,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 00:50:00.000000000,2.03,1.81,-,+,0,3,(+1/+1.5),(+1),5,4,5.0,0----+------,0++++-++++++,N,N,N,A
4648,2017-09-20 01:48:00,(+1),"(1.96, 1.88)",1.96,1.88,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 00:42:00.000000000,2.0,1.84,-,+,0,3,(+1/+1.5),(+1),5,4,5.0,0----+------,0++++-++++++,N,N,N,A
4649,2017-09-20 02:20:00,(+1),"(1.92, 1.92)",1.92,1.92,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 00:10:00.000000000,1.96,1.88,-,+,0,3,(+1/+1.5),(+1),5,4,5.0,0----+------,0++++-++++++,N,N,N,A
4650,2017-09-20 02:27:00,(+1),"(1.88, 1.96)",1.88,1.96,A,118571,2017-09-20 02:30:00,史浩克04 VS 拜仁慕尼黑,(0 : 2) 0 : 3,0 days 00:03:00.000000000,1.92,1.92,-,+,0,3,(+1/+1.5),(+1),5,4,5.0,0----+------,0++++-++++++,N,N,N,A
4651,2017-09-18 19:33:00,(0/-0.5),"(1.82, 2.02)",1.82,2.02,D,118572,2017-09-20 02:30:00,禾夫斯堡 VS 雲達不來梅,(1 : 0) 1 : 1,1 days 06:57:00.000000000,,,0,0,1,1,(0/-0.5),(0/-0.5),10,10,,0--+--,0++-++,N,N,N,A
4652,2017-09-18 22:29:00,(0/-0.5),"(1.78, 2.07)",1.78,2.07,D,118572,2017-09-20 02:30:00,禾夫斯堡 VS 雲達不來梅,(1 : 0) 1 : 1,1 days 04:01:00.000000000,1.82,2.02,-,+,1,1,(0/-0.5),(0/-0.5),10,10,10.0,0--+--,0++-++,N,N,N,A
4653,2017-09-19 08:44:00,(0/-0.5),"(1.75, 2.11)",1.75,2.11,D,118572,2017-09-20 02:30:00,禾夫斯堡 VS 雲達不來梅,(1 : 0) 1 : 1,0 days 17:46:00.000000000,1.78,2.07,-,+,1,1,(0/-0.5),(0/-0.5),10,10,10.0,0--+--,0++-++,N,N,N,A
4654,2017-09-19 14:06:00,(0/-0.5),"(1.78, 2.07)",1.78,2.07,D,118572,2017-09-20 02:30:00,禾夫斯堡 VS 雲達不來梅,(1 : 0) 1 : 1,0 days 12:24:00.000000000,1.75,2.11,+,-,1,1,(0/-0.5),(0/-0.5),10,10,10.0,0--+--,0++-++,N,N,N,A
4655,2017-09-20 01:27:00,(0/-0.5),"(1.75, 2.11)",1.75,2.11,D,118572,2017-09-20 02:30:00,禾夫斯堡 VS 雲達不來梅,(1 : 0) 1 : 1,0 days 01:03:00.000000000,1.78,2.07,-,+,1,1,(0/-0.5),(0/-0.5),10,10,10.0,0--+--,0++-++,N,N,N,A
4656,2017-09-20 02:26:00,(0/-0.5),"(1.71, 2.18)",1.71,2.18,D,118572,2017-09-20 02:30:00,禾夫斯堡 VS 雲達不來梅,(1 : 0) 1 : 1,0 days 00:04:00.000000000,1.75,2.11,-,+,1,1,(0/-0.5),(0/-0.5),10,10,10.0,0--+--,0++-++,N,N,N,A
4657,2017-09-18 19:33:00,(0/+0.5),"(2.18, 1.71)",2.18,1.71,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,1 days 06:57:00.000000000,,,0,0,1,0,(0/+0.5),(0/+0.5),8,8,,0-++-----,0+--+++++,N,N,N,H
4658,2017-09-19 14:00:00,(0/+0.5),"(2.07, 1.78)",2.07,1.78,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 12:30:00.000000000,2.18,1.71,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4659,2017-09-19 14:02:00,(0/+0.5),"(2.1, 1.76)",2.1,1.76,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 12:28:00.000000000,2.07,1.78,+,-,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4660,2017-09-19 23:48:00,(0/+0.5),"(2.18, 1.71)",2.18,1.71,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 02:42:00.000000000,2.1,1.76,+,-,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4661,2017-09-19 23:54:00,(0/+0.5),"(2.11, 1.75)",2.11,1.75,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 02:36:00.000000000,2.18,1.71,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4662,2017-09-20 00:12:00,(0/+0.5),"(2.07, 1.78)",2.07,1.78,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 02:18:00.000000000,2.11,1.75,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4663,2017-09-20 01:32:00,(0/+0.5),"(2.02, 1.82)",2.02,1.82,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 00:58:00.000000000,2.07,1.78,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4664,2017-09-20 02:23:00,(0/+0.5),"(1.99, 1.85)",1.99,1.85,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 00:07:00.000000000,2.02,1.82,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4665,2017-09-20 02:25:00,(0/+0.5),"(1.97, 1.87)",1.97,1.87,H,118573,2017-09-20 02:30:00,奧格斯堡 VS RB萊比錫,(1 : 0) 1 : 0,0 days 00:05:00.000000000,1.99,1.85,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++-----,0+--+++++,N,N,N,H
4666,2017-09-18 19:33:00,(+1),"(1.92, 1.92)",1.92,1.92,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,1 days 07:12:00.000000000,,,0,0,1,1,(+1),(+1),5,5,,0-++-----+++--,0+--+++++---++,N,N,N,H
4667,2017-09-19 07:28:00,(+1),"(1.87, 1.97)",1.87,1.97,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 19:17:00.000000000,1.92,1.92,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4668,2017-09-19 11:08:00,(+1),"(1.89, 1.95)",1.89,1.95,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 15:37:00.000000000,1.87,1.97,+,-,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4669,2017-09-19 14:10:00,(+1),"(1.92, 1.92)",1.92,1.92,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 12:35:00.000000000,1.89,1.95,+,-,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4670,2017-09-19 14:14:00,(+1),"(1.89, 1.95)",1.89,1.95,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 12:31:00.000000000,1.92,1.92,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4671,2017-09-19 17:26:00,(+1),"(1.85, 1.99)",1.85,1.99,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 09:19:00.000000000,1.89,1.95,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4672,2017-09-19 17:27:00,(+1),"(1.82, 2.02)",1.82,2.02,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 09:18:00.000000000,1.85,1.99,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4673,2017-09-19 18:18:00,(+1),"(1.78, 2.07)",1.78,2.07,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 08:27:00.000000000,1.82,2.02,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4674,2017-09-19 18:20:00,(+1),"(1.76, 2.1)",1.76,2.1,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 08:25:00.000000000,1.78,2.07,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4675,2017-09-19 20:12:00,(+1),"(1.78, 2.07)",1.78,2.07,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 06:33:00.000000000,1.76,2.1,+,-,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4676,2017-09-19 21:28:00,(+1),"(1.8, 2.05)",1.8,2.05,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 05:17:00.000000000,1.78,2.07,+,-,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4677,2017-09-19 23:10:00,(+1),"(1.84, 2.0)",1.84,2.0,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 03:35:00.000000000,1.8,2.05,+,-,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4678,2017-09-19 23:20:00,(+1),"(1.8, 2.05)",1.8,2.05,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 03:25:00.000000000,1.84,2.0,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4679,2017-09-20 01:54:00,(+1),"(1.76, 2.1)",1.76,2.1,D,118574,2017-09-20 02:45:00,博洛尼亞 VS 國際米蘭,(1 : 0) 1 : 1,0 days 00:51:00.000000000,1.8,2.05,-,+,1,1,(+1),(+1),5,5,5.0,0-++-----+++--,0+--+++++---++,N,N,N,H
4680,2017-09-18 19:33:00,(0/-0.5),"(2.0, 1.78)",2.0,1.78,A,118575,2017-09-20 02:45:00,阿士東維拉 VS 米杜士堡,(0 : 0) 0 : 2,1 days 07:12:00.000000000,,,0,0,0,2,(0/-0.5),(0/-0.5),10,10,,0-,0-,N,N,N,A
4681,2017-09-20 02:04:00,(0/-0.5),"(2.05, 1.8)",2.05,1.8,A,118575,2017-09-20 02:45:00,阿士東維拉 VS 米杜士堡,(0 : 0) 0 : 2,0 days 00:41:00.000000000,2.0,1.78,-,-,0,2,(0/-0.5),(0/-0.5),10,10,10.0,0-,0-,N,N,N,A
4682,2017-09-18 19:34:00,(-0.5/-1),"(2.05, 1.74)",2.05,1.74,D,118579,2017-09-20 02:45:00,般尼 VS 列斯聯,(0 : 0) 2 : 2,1 days 07:11:00.000000000,,,0,0,2,2,(-0.5/-1),(-0.5/-1),12,12,,0+,00,N,N,N,A
4683,2017-09-20 02:02:00,(-0.5/-1),"(2.13, 1.74)",2.13,1.74,D,118579,2017-09-20 02:45:00,般尼 VS 列斯聯,(0 : 0) 2 : 2,0 days 00:43:00.000000000,2.05,1.74,+,0,2,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0+,00,N,N,N,A
4684,2017-09-18 19:34:00,(-0.5/-1),"(2.0, 1.78)",2.0,1.78,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,1 days 07:11:00.000000000,,,0,0,1,0,(-0.5/-1),(-0.5/-1),12,12,,0--+++++---,0++-----++-,N,N,N,H
4685,2017-09-18 19:46:00,(-0.5/-1),"(1.97, 1.8)",1.97,1.8,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,1 days 06:59:00.000000000,2.0,1.78,-,+,1,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4686,2017-09-18 19:51:00,(-0.5/-1),"(1.94, 1.82)",1.94,1.82,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,1 days 06:54:00.000000000,1.97,1.8,-,+,1,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4687,2017-09-19 13:05:00,(-0.5/-1),"(1.99, 1.78)",1.99,1.78,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 13:40:00.000000000,1.94,1.82,+,-,1,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4688,2017-09-19 14:20:00,(-0.5/-1),"(2.05, 1.74)",2.05,1.74,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 12:25:00.000000000,1.99,1.78,+,-,1,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4689,2017-09-19 15:55:00,(-0.5/-1),"(2.1, 1.7)",2.1,1.7,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 10:50:00.000000000,2.05,1.74,+,-,1,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4690,2017-09-19 16:18:00,(0/-0.5),"(1.68, 2.14)",1.68,2.14,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 10:27:00.000000000,2.1,1.7,+,-,1,0,(-0.5/-1),(-0.5/-1),10,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4691,2017-09-19 21:39:00,(0/-0.5),"(1.7, 2.11)",1.7,2.11,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 05:06:00.000000000,1.68,2.14,+,-,1,0,(-0.5/-1),(-0.5/-1),10,12,10.0,0--+++++---,0++-----++-,N,N,N,H
4692,2017-09-19 23:04:00,(0/-0.5),"(1.66, 2.17)",1.66,2.17,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 03:41:00.000000000,1.7,2.11,-,+,1,0,(-0.5/-1),(-0.5/-1),10,12,10.0,0--+++++---,0++-----++-,N,N,N,H
4693,2017-09-20 01:52:00,(-0.5/-1),"(2.05, 1.74)",2.05,1.74,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 00:53:00.000000000,1.66,2.17,-,+,1,0,(-0.5/-1),(-0.5/-1),12,12,10.0,0--+++++---,0++-----++-,N,N,N,H
4694,2017-09-20 02:04:00,(-0.5/-1),"(2.1, 1.76)",2.1,1.76,H,118580,2017-09-20 02:45:00,水晶宮 VS 哈特斯菲爾德,(1 : 0) 1 : 0,0 days 00:41:00.000000000,2.05,1.74,-,-,1,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+++++---,0++-----++-,N,N,N,H
4695,2017-09-18 19:34:00,(0/+0.5),"(1.92, 1.84)",1.92,1.84,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,1 days 07:11:00.000000000,,,0,0,2,0,(0/+0.5),(0/+0.5),8,8,,0-++++-,0+-----,N,N,N,H
4696,2017-09-18 20:48:00,(0/+0.5),"(1.86, 1.9)",1.86,1.9,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,1 days 05:57:00.000000000,1.92,1.84,-,+,2,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++++-,0+-----,N,N,N,H
4697,2017-09-19 02:58:00,(0/+0.5),"(1.97, 1.8)",1.97,1.8,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,0 days 23:47:00.000000000,1.86,1.9,+,-,2,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++++-,0+-----,N,N,N,H
4698,2017-09-19 17:42:00,(0/+0.5),"(2.05, 1.74)",2.05,1.74,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,0 days 09:03:00.000000000,1.97,1.8,+,-,2,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++++-,0+-----,N,N,N,H
4699,2017-09-19 17:56:00,(0/+0.5),"(2.1, 1.7)",2.1,1.7,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,0 days 08:49:00.000000000,2.05,1.74,+,-,2,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++++-,0+-----,N,N,N,H
4700,2017-09-19 22:17:00,(0/+0.5),"(2.13, 1.68)",2.13,1.68,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,0 days 04:28:00.000000000,2.1,1.7,+,-,2,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++++-,0+-----,N,N,N,H
4701,2017-09-20 02:04:00,(0/+0.5),"(2.19, 1.7)",2.19,1.7,H,118581,2017-09-20 02:45:00,李斯特城 VS 利物浦,(0 : 0) 2 : 0,0 days 00:41:00.000000000,2.13,1.68,-,-,2,0,(0/+0.5),(0/+0.5),8,8,8.0,0-++++-,0+-----,N,N,N,H
4702,2017-09-18 19:35:00,(0/+0.5),"(1.95, 1.82)",1.95,1.82,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,1 days 07:25:00.000000000,,,0,0,0,2,(0/+0.5),(0/+0.5),8,8,,0++++++,0------,N,N,N,A
4703,2017-09-19 16:35:00,(0/+0.5),"(1.97, 1.8)",1.97,1.8,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,0 days 10:25:00.000000000,1.95,1.82,+,-,0,2,(0/+0.5),(0/+0.5),8,8,8.0,0++++++,0------,N,N,N,A
4704,2017-09-19 17:39:00,(0/+0.5),"(2.02, 1.76)",2.02,1.76,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,0 days 09:21:00.000000000,1.97,1.8,+,-,0,2,(0/+0.5),(0/+0.5),8,8,8.0,0++++++,0------,N,N,N,A
4705,2017-09-19 22:39:00,(0/+0.5),"(2.07, 1.72)",2.07,1.72,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,0 days 04:21:00.000000000,2.02,1.76,+,-,0,2,(0/+0.5),(0/+0.5),8,8,8.0,0++++++,0------,N,N,N,A
4706,2017-09-19 22:41:00,(0/+0.5),"(2.13, 1.68)",2.13,1.68,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,0 days 04:19:00.000000000,2.07,1.72,+,-,0,2,(0/+0.5),(0/+0.5),8,8,8.0,0++++++,0------,N,N,N,A
4707,2017-09-20 02:04:00,(0/+0.5),"(2.17, 1.66)",2.17,1.66,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,0 days 00:56:00.000000000,2.13,1.68,+,-,0,2,(0/+0.5),(0/+0.5),8,8,8.0,0++++++,0------,N,N,N,A
4708,2017-09-20 02:16:00,(0/+0.5),"(2.28, 1.65)",2.28,1.65,A,118589,2017-09-20 03:00:00,雷丁 VS 史雲斯,(0 : 0) 0 : 2,0 days 00:44:00.000000000,2.17,1.66,+,-,0,2,(0/+0.5),(0/+0.5),8,8,8.0,0++++++,0------,N,N,N,A
4709,2017-09-18 19:35:00,(0/+0.5),"(2.0, 1.84)",2.0,1.84,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,1 days 07:25:00.000000000,,,0,0,1,0,(0/+0.5),(0/+0.5),8,8,,0+-++-----,0-+--+++++,N,N,N,H
4710,2017-09-19 18:53:00,(0/+0.5),"(2.02, 1.82)",2.02,1.82,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 08:07:00.000000000,2.0,1.84,+,-,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4711,2017-09-19 19:03:00,(0/+0.5),"(2.0, 1.84)",2.0,1.84,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 07:57:00.000000000,2.02,1.82,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4712,2017-09-19 22:31:00,(0/+0.5),"(2.02, 1.82)",2.02,1.82,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 04:29:00.000000000,2.0,1.84,+,-,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4713,2017-09-19 22:53:00,(0/+0.5),"(2.05, 1.8)",2.05,1.8,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 04:07:00.000000000,2.02,1.82,+,-,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4714,2017-09-19 23:43:00,(0/+0.5),"(2.02, 1.82)",2.02,1.82,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 03:17:00.000000000,2.05,1.8,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4715,2017-09-19 23:59:00,(0/+0.5),"(2.0, 1.84)",2.0,1.84,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 03:01:00.000000000,2.02,1.82,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4716,2017-09-20 00:09:00,(0/+0.5),"(1.94, 1.9)",1.94,1.9,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 02:51:00.000000000,2.0,1.84,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4717,2017-09-20 01:52:00,(0/+0.5),"(1.9, 1.94)",1.9,1.94,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 01:08:00.000000000,1.94,1.9,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4718,2017-09-20 02:49:00,(0/+0.5),"(1.88, 1.96)",1.88,1.96,H,118592,2017-09-20 03:00:00,歐塞爾 VS 羅連安特,(0 : 0) 1 : 0,0 days 00:11:00.000000000,1.9,1.94,-,+,1,0,(0/+0.5),(0/+0.5),8,8,8.0,0+-++-----,0-+--+++++,N,N,N,H
4719,2017-09-18 19:35:00,(0/-0.5),"(2.07, 1.78)",2.07,1.78,H,118597,2017-09-20 03:00:00,巴黎FC VS 奧連斯,(0 : 0) 1 : 0,1 days 07:25:00.000000000,,,0,0,1,0,(0/-0.5),(0/-0.5),10,10,,0------,0++++++,N,N,N,H
4720,2017-09-19 15:21:00,(0/-0.5),"(2.02, 1.82)",2.02,1.82,H,118597,2017-09-20 03:00:00,巴黎FC VS 奧連斯,(0 : 0) 1 : 0,0 days 11:39:00.000000000,2.07,1.78,-,+,1,0,(0/-0.5),(0/-0.5),10,10,10.0,0------,0++++++,N,N,N,H
4721,2017-09-19 16:59:00,(0/-0.5),"(2.0, 1.84)",2.0,1.84,H,118597,2017-09-20 03:00:00,巴黎FC VS 奧連斯,(0 : 0) 1 : 0,0 days 10:01:00.000000000,2.02,1.82,-,+,1,0,(0/-0.5),(0/-0.5),10,10,10.0,0------,0++++++,N,N,N,H
4722,2017-09-19 20:29:00,(0/-0.5),"(1.97, 1.87)",1.97,1.87,H,118597,2017-09-20 03:00:00,巴黎FC VS 奧連斯,(0 : 0) 1 : 0,0 days 06:31:00.000000000,2.0,1.84,-,+,1,0,(0/-0.5),(0/-0.5),10,10,10.0,0------,0++++++,N,N,N,H
4723,2017-09-19 21:43:00,(0/-0.5),"(1.94, 1.9)",1.94,1.9,H,118597,2017-09-20 03:00:00,巴黎FC VS 奧連斯,(0 : 0) 1 : 0,0 days 05:17:00.000000000,1.97,1.87,-,+,1,0,(0/-0.5),(0/-0.5),10,10,10.0,0------,0++++++,N,N,N,H
4724,2017-09-20 00:09:00,(0/-0.5),"(1.92, 1.92)",1.92,1.92,H,118597,2017-09-20 03:00:00,巴黎FC VS 奧連斯,(0 : 0) 1 : 0,0 days 02:51:00.000000000,1.94,1.9,-,+,1,0,(0/-0.5),(0/-0.5),10,10,10.0,0------,0++++++,N,N,N,H
